Demonstrativo do Orçamento OCA 2º Quadrimestre 2016;;;;;;;;;;;;;;;;;;;;;;;
Eixo;Nome;Sub eixo;Nome;classif03;Função;Nome;Sub função;Nome;programa;Nome;Ação;Nome;Sub ação;Nome;indice_proporcionalidade;valor_credito_inicial;Orçado;valor_empenhado;valor_liquidado;valor_pago;Empenhado;Liquidado ;Pago
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;2792;Programa Bolsa Moradia;3;Programa Bolsa Moradia - Obras Vila Viva;0.25;0;1,165,700.00;305,312.75;268,912.50;268,912.50;603,312.75;554,712.50;554,712.50
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;64;Geração e Qualificação Habitacional em Áreas de Interesse Social;2792;Programa Bolsa Moradia;5;Programa Bolsa Moradia - Implantação do Corta Caminho;0.25;0;251,000.00;17,500.00;14,000.00;14,000.00;30,000.00;26,375.00;26,375.00
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;209;Implantação do Corta Caminho ;1330;Implantação do Corta Caminho;1;Ações Sociais;0.25;0;750.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;209;Implantação do Corta Caminho ;1330;Implantação do Corta Caminho;2; Construção de Unidades Habitacionais - Anel Rodoviário;0.25;0;835,750.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;209;Implantação do Corta Caminho ;1330;Implantação do Corta Caminho;3;Via 710 - Reassentamento/Indenizações;0.25;0;388,100.00;22,278.17;22,278.17;0.00;57,157.13;57,157.13;34,878.96
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;209;Implantação do Corta Caminho ;1330;Implantação do Corta Caminho;6;Consultoria e Serviços Técnicos;0.25;0;69,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;209;Implantação do Corta Caminho ;1330;Implantação do Corta Caminho;8;Revitalização Anel Rodoviário - Recuperação Assentamentos Precários;0.25;0;750.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;1;Melhorias Urbanas em Assentamentos Precários;0.25;0;13,077,241.00;620,249.67;794,310.04;650,596.09;1,740,528.84;1,611,851.31;1,214,568.80
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;3;Outras Intervenções em Assentamentos Precários;0.25;0;426,500.00;6,914.39;17,647.70;17,647.70;39,296.92;39,296.87;39,296.87
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;4;Orçamento Participativo - Empreendimento;0.25;0;7,270,636.00;181,223.04;366,058.06;355,430.16;711,624.55;706,723.72;696,095.83
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;5;Planos Globais Específicos;0.25;0;211,975.00;-18,286.15;16,718.27;16,718.27;52,791.99;47,624.39;47,624.39
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;6;Apoio Técnico a Projeto ou Obra;0.25;0;163,000.00;-117,655.97;0.00;0.00;39,844.03;39,844.03;39,844.03
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;7;Plano de Regularização Urbanística;0.25;0;382,750.00;-9,044.52;41,960.36;41,960.36;170,443.76;170,443.75;170,443.75
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;8;Ações Sociais em Assentamentos Precários;0.25;0;1,499,500.00;44,909.63;95,629.24;95,986.54;187,409.63;134,516.12;118,090.89
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;9;Implantação do Vila Viva - Morro das Pedras;0.25;0;1,137,619.00;368,817.34;368,817.34;311,444.65;368,817.34;368,817.34;311,444.65
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;10;Implantação do Vila Viva - Taquaril;0.25;0;8,417,500.00;1,229,682.10;1,369,096.36;1,371,360.75;1,504,682.10;1,503,676.73;1,503,676.73
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;11;Implantação do Vila Viva - Califórnia;0.25;0;45,500.00;0.00;0.00;0.00;70,123.14;70,123.14;70,123.14
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;13;Implantação do Vila Viva - Vila Pedreira Prado Lopes;0.25;0;1,451,375.00;-137,605.30;48,126.66;48,126.66;137,394.70;137,394.70;137,394.70
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;14;Implantação do Vila Viva - Vila Cemig/Alto das Antenas;0.25;0;944,043.00;-82,928.61;85,599.66;85,599.66;229,571.39;229,571.39;229,571.39
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;15;Implantação do Vila Viva - Aglomerado Aeroporto/São Tomaz;0.25;0;3,030,250.00;433,686.39;433,686.39;375,451.69;433,686.39;433,686.39;375,451.69
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;18;Implantação do Vila Viva - Aglomerado da Serra;0.25;0;1,527,725.00;17,839.94;19,600.17;61,845.51;61,845.51;61,845.51;61,845.51
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;19;Implantação do Vila Viva - Aglomerado Santa Lúcia;0.25;0;9,487,502.00;1,393,347.10;1,402,051.94;1,911,272.68;2,158,903.75;2,158,903.75;2,158,903.75
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;20;Regularização de Domícílios;0.25;0;1,339,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;22;Eliminação das Situações de Risco Muito Alto e Alto;0.25;0;5,720,750.00;510,741.06;664,763.65;645,441.23;990,141.50;975,609.93;947,804.99
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;23;Obras de Manutenção em Assentamentos Precários;0.25;0;2,250,250.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;25;Reassentamento/Indenizações;0.25;0;1,768,500.00;40,734.55;40,734.55;37,992.68;68,390.40;68,390.40;65,648.53
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;26;Reassentamento/Indenizações - Programa Vila Viva;0.25;0;1,284,000.00;102,309.53;97,725.46;26,926.33;260,856.22;256,272.13;26,926.33
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;226;Habitação ;1207;Produção de Moradias;3;Produção de Moradias do Programa Minha Casa Minha Vida;0.25;0;21,998,100.00;23,375.00;21,500.00;21,500.00;92,239.92;89,214.69;89,214.69
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;226;Habitação ;1207;Produção de Moradias;7;Acompanhamento Social de Famílias do Programa Minha Casa Minha Vida;0.25;0;1,884,000.00;79,935.63;77,523.03;65,258.38;79,935.63;77,523.03;65,258.38
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;226;Habitação ;1207;Produção de Moradias;8;Gestão da Política Municipal de Habitação-PMH e Participação Popular;0.25;0;208,000.00;5,457.93;45,165.48;65,428.23;65,428.23;65,428.23;65,428.23
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;226;Habitação ;1207;Produção de Moradias;11;Regularização de Moradias implantadas pela PBH no período de 1993 a 2012;0.25;0;37,500.00;1,888.33;1,888.33;1,888.33;43,301.38;42,681.91;42,681.91
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;226;Habitação ;1207;Produção de Moradias;12;Titulação de Moradias implantadas pela PBH no período 1993-2012;0.25;0;37,500.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;226;Habitação ;1207;Produção de Moradias;18; Reassentamento/Indenizações;0.25;0;353,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;234;BH Cidadania  e o SUAS - Sistema Único de Assistência Social ;1231;Melhorias Urbanas em Assentamentos Precários;1;Melhorias Urbanas em Assentamentos Precários;0.25;0;5,750.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;234;BH Cidadania  e o SUAS - Sistema Único de Assistência Social ;1231;Melhorias Urbanas em Assentamentos Precários;32;Projetos e Obras de Melhorias Habitacionais;0.25;0;100,401.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;HAB;SUB-EIXO: Habitação;NEX;16;Habitação;482;Habitação Urbana;234;BH Cidadania  e o SUAS - Sistema Único de Assistência Social ;1231;Melhorias Urbanas em Assentamentos Precários;34;"Atendimento ampliado kit de acessibilidade ""kit Idoso"" às famílias de pessoas com deficiência ";0.25;0;100,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;46;Operacionalização e Modernização da Limpeza Pública;2537;Tratamento e Destinação de Resíduos Sólidos;1;Serviços de Operação de Áreas de Manejo, de Remoção e Destinação de Resíduos de Construção Civil;0.25;0;3,954,049.00;820,747.75;621,607.27;718,862.32;2,127,315.25;882,549.82;882,549.82
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;46;Operacionalização e Modernização da Limpeza Pública;2537;Tratamento e Destinação de Resíduos Sólidos;2;Reestruturação da Infraestrutura para Triagem de Materiais Recicláveis;0.25;0;150,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;46;Operacionalização e Modernização da Limpeza Pública;2537;Tratamento e Destinação de Resíduos Sólidos;3;Transbordo de Resíduos Sólidos;0.25;0;1,672,595.00;-28,801.65;0.00;11,348.99;106,505.35;106,505.35;106,505.35
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;46;Operacionalização e Modernização da Limpeza Pública;2537;Tratamento e Destinação de Resíduos Sólidos;11;Aterragem de Resíduos Sólidos;0.25;0;6,540,657.00;2,016,508.25;2,533,224.55;2,873,541.94;4,957,814.25;3,915,477.39;3,915,477.39
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;46;Operacionalização e Modernização da Limpeza Pública;2539;Execução dos Serviços de Limpeza Urbana;3;Limpeza de Áreas Públicas Decorrentes de Grandes Eventos;0.25;0;771,047.00;209,805.11;199,616.06;199,616.06;340,171.36;315,470.11;315,470.11
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;46;Operacionalização e Modernização da Limpeza Pública;2539;Execução dos Serviços de Limpeza Urbana;4;Cobertura dos Serviços de Limpeza de Vias em Áreas Urbanas;0.25;0;23,607,927.00;6,021,885.25;6,475,828.27;7,774,744.98;14,401,964.60;12,850,781.81;12,850,781.81
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;46;Operacionalização e Modernização da Limpeza Pública;2539;Execução dos Serviços de Limpeza Urbana;5;Gerenciamento da Central de Tratamento de Resíduos Sólidos;0.25;0;1,798,750.00;396,907.86;564,025.36;592,002.16;946,145.59;881,694.19;881,694.19
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;46;Operacionalização e Modernização da Limpeza Pública;2539;Execução dos Serviços de Limpeza Urbana;7;Execução de Serviços de Limpeza Urbana - Multitarefa;0.25;0;9,364,273.00;1,464,098.07;1,910,408.97;2,390,251.19;4,236,337.10;3,707,532.48;3,707,532.48
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;46;Operacionalização e Modernização da Limpeza Pública;2900;Serviços Administrativos e Financeiros;1;Serviços Administrativos e Financeiros ;0.25;0;31,868,713.00;8,838,030.60;8,654,655.97;8,678,780.58;19,550,969.07;18,981,266.72;18,953,846.46
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;66;Saneamento e Tratamento de Fundos de Vale;1203;Drenagem e Tratamento de Fundos de Vale;1;Drenagem e Tratamento de Fundos de Vale   ;0.25;0;10,554,088.00;583,294.79;890,013.61;1,086,127.40;1,426,611.79;1,210,992.98;1,166,967.32
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;225;Vila Viva;1231;Melhorias Urbanas em Assentamentos Precários;16;Implantação do Vila Viva - Complexo Várzea da Palma;0.25;0;2,004,246.00;475,230.82;898,657.06;122,482.48;1,282,342.29;1,161,640.33;329,558.09
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;228;Coleta, Destinação e Tratamento de Resíduos Sólidos ;2538;Execução dos Serviços de Coleta de Resíduos;1;Coleta de Resíduos Sólidos;0.25;0;25,163,097.00;6,076,013.41;6,570,918.98;6,710,761.16;13,028,083.59;11,455,837.55;11,455,837.55
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;228;Coleta, Destinação e Tratamento de Resíduos Sólidos ;2538;Execução dos Serviços de Coleta de Resíduos;2;Serviços de Coleta Seletiva na modalidade ponto a ponto;0.25;0;2,500.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;228;Coleta, Destinação e Tratamento de Resíduos Sólidos ;2539;Execução dos Serviços de Limpeza Urbana;2;Instalação e Manutenção de Cestos Coletores;0.25;0;510,842.00;158,312.25;142,721.21;155,089.63;240,709.91;207,376.74;207,376.74
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;233;Manutenção da Cidade;1203;Drenagem e Tratamento de Fundos de Vale;3;Serviços e Obras de Conteção e Manutenção em Redes de Drenagem Pluvial;0.25;0;6,502,741.00;593,267.15;986,975.47;1,034,373.68;1,749,447.15;1,384,312.57;1,384,312.57
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;243;Gestão Ambiental;1203;Drenagem e Tratamento de Fundos de Vale;1;Drenagem e Tratamento de Fundos de Vale   ;0.25;0;112,673,280.00;1,373,502.93;3,413,780.30;2,840,550.99;6,282,076.13;4,787,240.40;3,661,557.16
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;243;Gestão Ambiental;1307;Implantação do Programa DRENURBS;1;Implantação do Programa DRENURBS;0.25;0;283,678.00;118,480.78;158,291.64;93,280.67;193,118.89;161,158.70;93,280.67
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;243;Gestão Ambiental;1307;Implantação do Programa DRENURBS;2;Recuperação Ambiental do Córrego Bonsucesso;0.25;0;11,186,679.00;319,617.37;391,268.51;409,451.21;620,875.42;472,193.10;409,451.21
PVS;EIXO: Promovendo Vidas Saudavéis;SAN;SUB-EIXO: Saneamento;NEX;17;Saneamento;512;Saneamento Básico Urbano;243;Gestão Ambiental;1307;Implantação do Programa DRENURBS;3;Implantação do Drenurbs - custeios gerais;0.25;0;16,250.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;122;Administração Geral;30;Atendimento Ambulatorial, Emergencial e Hospitalar;2900;Serviços Administrativos e Financeiros;1;Serviços Administrativos e Financeiros ;0.25;0;8,642,050.00;2,151,059.47;2,315,030.44;2,075,358.54;4,624,762.98;3,679,586.83;3,026,718.94
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;122;Administração Geral;114;Rede de Cuidados Especializados Complementares à Saúde;2891;Rede Própria de Cuidados Especializados Complementares à Saúde - Ambulatorial;6;Gestão de Recursos Humanos;0.25;0;28,065,250.00;8,553,817.33;8,553,817.33;8,602,752.18;16,516,730.88;16,516,730.88;14,589,195.37
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;122;Administração Geral;117;Gestão do SUS-BH;2662;Gestão do SUS-BH;1;Manutenção e Modernização dos Sistemas de Informação em Saúde na PBH;0.25;0;2,821,600.00;96,814.93;101,129.78;101,129.78;226,924.34;182,116.25;122,372.13
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;122;Administração Geral;117;Gestão do SUS-BH;2662;Gestão do SUS-BH;5;Incorporação de Tecnologia de Informação e Comunicação para Área de Urgência da SMSA-PMAT IV. ;0.25;0;115,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;122;Administração Geral;117;Gestão do SUS-BH;2662;Gestão do SUS-BH;6;Sitema de Gestão da Regulação - PMAT IV;0.25;0;1,427,500.00;0.00;133,126.41;125,416.84;174,087.50;134,405.95;125,416.84
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;122;Administração Geral;117;Gestão do SUS-BH;2662;Gestão do SUS-BH;7;Evolução Tecnológica do SISREDE - PMAT IV.;0.25;0;206,822.00;780,640.51;520,976.56;0.00;780,640.51;520,976.56;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;122;Administração Geral;117;Gestão do SUS-BH;2662;Gestão do SUS-BH;8;Coleta Móvel de Dados pelos ACS's - PMAT IV.;0.25;0;375,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;122;Administração Geral;117;Gestão do SUS-BH;2662;Gestão do SUS-BH;9;Infraestrutura de Tecnologia de Informação e Comunicação do Hospital Metropolitano.;0.25;0;183,750.00;0.00;0.00;0.00;71,125.00;71,125.00;71,125.00
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;122;Administração Geral;117;Gestão do SUS-BH;2895;Suporte Logístico;3;Serviços de Apoio à Rede Própria do SUS-BH;0.25;0;34,448,798.00;9,920,332.39;9,149,727.25;6,924,502.34;19,890,537.06;15,609,619.63;9,486,405.61
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;122;Administração Geral;117;Gestão do SUS-BH;2895;Suporte Logístico;4;Manutenção dos Equipamentos, Mobiliários e Prediais;0.25;0;1,103,050.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;122;Administração Geral;117;Gestão do SUS-BH;2895;Suporte Logístico;5;Gestão dos Recursos Humanos;0.25;0;74,856,500.00;18,598,512.57;24,012,958.01;23,679,128.93;45,841,082.24;43,985,235.32;38,890,202.83
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;122;Administração Geral;157;Atenção Primária à Saúde (APS);2690;Saúde da Família;10;Gestão de Recursos Humanos;0.25;0;131,553,000.00;41,719,530.72;41,719,530.72;41,870,187.13;80,015,663.20;80,015,663.20;70,684,821.20
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;122;Administração Geral;204;Gestão e Regionalização da Saúde ;1216;Construção, Ampliação e Reforma de Unidades de Saúde;1;Construção, Ampliação e Reforma de Unidades de Saúde;0.25;0;18,196,025.00;412,371.46;405,760.12;285,615.61;946,250.44;900,296.50;603,345.00
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;122;Administração Geral;204;Gestão e Regionalização da Saúde ;2334;Gestão Compartilhada e Participação Social;2;Apoio aos Conselhos Municipais;0.25;0;262,594.00;8,549.50;7,583.59;7,583.59;34,554.23;17,983.28;17,983.28
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;122;Administração Geral;204;Gestão e Regionalização da Saúde ;2334;Gestão Compartilhada e Participação Social;24;Capacitação de Conselheiros ;0.25;0;141,750.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;128;Formação de Recursos Humanos;30;Atendimento Ambulatorial, Emergencial e Hospitalar;2176;Gestão do Trabalho, Ensino e Pesquisa;1;Gerenciamento do Sistema de Recursos Humanos;0.25;0;3,907,459.00;1,098,829.05;1,193,192.80;1,185,488.94;2,634,361.08;1,994,121.35;1,975,668.70
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;301;Atenção Básica;157;Atenção Primária à Saúde (APS);2690;Saúde da Família;1;Atendimento da População na Atenção Primária à Saúde do SUS-BH;0.25;0;23,593,273.00;11,156,868.74;9,534,294.09;7,410,030.37;18,348,851.69;13,406,563.94;8,320,578.35
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;301;Atenção Básica;157;Atenção Primária à Saúde (APS);2690;Saúde da Família;10;Gestão de Recursos Humanos;0.25;0;31,416,186.00;3,453,503.42;3,961,987.53;3,963,053.16;8,317,041.98;7,901,890.79;6,935,253.16
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;301;Atenção Básica;202;Saúde da Família ;1371;Parcerias Público Privadas, Concessões e Operações Urbanas;6;Centros de Saúde/Unidades Básicas de Saúde em Funcionamento - Qualificação da infraestrutura;0.25;0;12,696,975.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;30;Atendimento Ambulatorial, Emergencial e Hospitalar;2616;Gestão da Assistência Hospitalar e Ambulatorial;1;Assistência Hospitalar e Ambulatorial;0.25;0;17,142,909.00;4,468,557.50;4,900,426.05;4,342,167.52;10,527,629.97;7,980,465.36;7,281,931.28
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;EX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;30;Atendimento Ambulatorial, Emergencial e Hospitalar;2616;Gestão da Assistência Hospitalar e Ambulatorial;2;Unidade Materno Infantil;1;0;13,200,000.00;0.00;0.00;0.00;0.00;0.00;0.00
PVS;EIXO: Promovendo Vidas Saudavéis;SAU;SUB-EIXO: Saúde;NEX;10;Saúde;302;Assistência Hospitalar e Ambulatorial;30;Atendimento Ambulatorial, Emergencial e Hospitalar;2620;Gestão Técnico-Hospitalar;1;Gestão Técnico-Hospitalar;0.25;0;12,364,744.00;3,134,847.27;2,954,848.67;2,756,707.10;6,818,533.55;4,869,027.16;4,197,666.52
